Folder Name,File Name,Complete Path
Pneumonia-Viral,Pneumonia-Viral (471).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (471).jpg
Pneumonia-Viral,Pneumonia-Viral (81).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (81).jpg
Pneumonia-Viral,Pneumonia-Viral (1158).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1158).jpg
Pneumonia-Viral,Pneumonia-Viral (1040).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1040).jpg
Pneumonia-Viral,Pneumonia-Viral (119).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (119).jpg
Pneumonia-Viral,Pneumonia-Viral (135).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (135).jpg
Pneumonia-Viral,Pneumonia-Viral (1236).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1236).jpg
Pneumonia-Viral,Pneumonia-Viral (129).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (129).jpg
Pneumonia-Viral,Pneumonia-Viral (1148).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1148).jpg
Pneumonia-Viral,Pneumonia-Viral (35).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (35).jpg
Pneumonia-Viral,Pneumonia-Viral (933).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (933).jpg
Pneumonia-Viral,Pneumonia-Viral (474).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (474).jpg
Pneumonia-Viral,Pneumonia-Viral (427).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (427).jpg
Pneumonia-Viral,Pneumonia-Viral (1546).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1546).jpg
Pneumonia-Viral,Pneumonia-Viral (826).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (826).jpg
Pneumonia-Viral,Pneumonia-Viral (519).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (519).jpg
Pneumonia-Viral,Pneumonia-Viral (127).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (127).jpg
Pneumonia-Viral,Pneumonia-Viral (919).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (919).jpg
Pneumonia-Viral,Pneumonia-Viral (495).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (495).jpg
Pneumonia-Viral,Pneumonia-Viral (1246).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1246).jpg
Pneumonia-Viral,Pneumonia-Viral (243).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (243).jpg
Pneumonia-Viral,Pneumonia-Viral (638).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (638).jpg
Pneumonia-Viral,Pneumonia-Viral (512).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (512).jpg
Pneumonia-Viral,Pneumonia-Viral (1413).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1413).jpg
Pneumonia-Viral,Pneumonia-Viral (837).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (837).jpg
Pneumonia-Viral,Pneumonia-Viral (1420).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1420).jpg
Pneumonia-Viral,Pneumonia-Viral (964).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (964).jpg
Pneumonia-Viral,Pneumonia-Viral (84).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (84).jpg
Pneumonia-Viral,Pneumonia-Viral (114).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (114).jpg
Pneumonia-Viral,Pneumonia-Viral (1077).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1077).jpg
Pneumonia-Viral,Pneumonia-Viral (1060).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1060).jpg
Pneumonia-Viral,Pneumonia-Viral (37).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (37).jpg
Pneumonia-Viral,Pneumonia-Viral (1047).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1047).jpg
Pneumonia-Viral,Pneumonia-Viral (974).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (974).jpg
Pneumonia-Viral,Pneumonia-Viral (1606).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1606).jpg
Pneumonia-Viral,Pneumonia-Viral (1069).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1069).jpg
Pneumonia-Viral,Pneumonia-Viral (898).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (898).jpg
Pneumonia-Viral,Pneumonia-Viral (641).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (641).jpg
Pneumonia-Viral,Pneumonia-Viral (831).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (831).jpg
Pneumonia-Viral,Pneumonia-Viral (1282).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1282).jpg
Pneumonia-Viral,Pneumonia-Viral (1499).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1499).jpg
Pneumonia-Viral,Pneumonia-Viral (851).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (851).jpg
Pneumonia-Viral,Pneumonia-Viral (1177).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1177).jpg
Pneumonia-Viral,Pneumonia-Viral (1291).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1291).jpg
Pneumonia-Viral,Pneumonia-Viral (955).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (955).jpg
Pneumonia-Viral,Pneumonia-Viral (1006).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1006).jpg
Pneumonia-Viral,Pneumonia-Viral (153).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (153).jpg
Pneumonia-Viral,Pneumonia-Viral (1397).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1397).jpg
Pneumonia-Viral,Pneumonia-Viral (1435).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1435).jpg
Pneumonia-Viral,Pneumonia-Viral (691).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (691).jpg
Pneumonia-Viral,Pneumonia-Viral (236).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (236).jpg
Pneumonia-Viral,Pneumonia-Viral (282).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (282).jpg
Pneumonia-Viral,Pneumonia-Viral (1619).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1619).jpg
Pneumonia-Viral,Pneumonia-Viral (657).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (657).jpg
Pneumonia-Viral,Pneumonia-Viral (536).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (536).jpg
Pneumonia-Viral,Pneumonia-Viral (139).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (139).jpg
Pneumonia-Viral,Pneumonia-Viral (1610).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1610).jpg
Pneumonia-Viral,Pneumonia-Viral (235).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (235).jpg
Pneumonia-Viral,Pneumonia-Viral (340).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (340).jpg
Pneumonia-Viral,Pneumonia-Viral (193).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (193).jpg
Pneumonia-Viral,Pneumonia-Viral (1083).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1083).jpg
Pneumonia-Viral,Pneumonia-Viral (1511).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1511).jpg
Pneumonia-Viral,Pneumonia-Viral (698).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (698).jpg
Pneumonia-Viral,Pneumonia-Viral (183).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (183).jpg
Pneumonia-Viral,Pneumonia-Viral (1491).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1491).jpg
Pneumonia-Viral,Pneumonia-Viral (961).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (961).jpg
Pneumonia-Viral,Pneumonia-Viral (1103).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1103).jpg
Pneumonia-Viral,Pneumonia-Viral (1489).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1489).jpg
Pneumonia-Viral,Pneumonia-Viral (1652).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1652).jpg
Pneumonia-Viral,Pneumonia-Viral (848).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (848).jpg
Pneumonia-Viral,Pneumonia-Viral (991).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (991).jpg
Pneumonia-Viral,Pneumonia-Viral (454).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (454).jpg
Pneumonia-Viral,Pneumonia-Viral (943).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (943).jpg
Pneumonia-Viral,Pneumonia-Viral (1640).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1640).jpg
Pneumonia-Viral,Pneumonia-Viral (865).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (865).jpg
Pneumonia-Viral,Pneumonia-Viral (336).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (336).jpg
Pneumonia-Viral,Pneumonia-Viral (311).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (311).jpg
Pneumonia-Viral,Pneumonia-Viral (648).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (648).jpg
Pneumonia-Viral,Pneumonia-Viral (1155).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1155).jpg
Pneumonia-Viral,Pneumonia-Viral (1643).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1643).jpg
Pneumonia-Viral,Pneumonia-Viral (979).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (979).jpg
Pneumonia-Viral,Pneumonia-Viral (1411).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1411).jpg
Pneumonia-Viral,Pneumonia-Viral (1595).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1595).jpg
Pneumonia-Viral,Pneumonia-Viral (994).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (994).jpg
Pneumonia-Viral,Pneumonia-Viral (1551).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1551).jpg
Pneumonia-Viral,Pneumonia-Viral (940).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (940).jpg
Pneumonia-Viral,Pneumonia-Viral (1106).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1106).jpg
Pneumonia-Viral,Pneumonia-Viral (323).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (323).jpg
Pneumonia-Viral,Pneumonia-Viral (760).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (760).jpg
Pneumonia-Viral,Pneumonia-Viral (998).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (998).jpg
Pneumonia-Viral,Pneumonia-Viral (968).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (968).jpg
Pneumonia-Viral,Pneumonia-Viral (768).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (768).jpg
Pneumonia-Viral,Pneumonia-Viral (429).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (429).jpg
Pneumonia-Viral,Pneumonia-Viral (1495).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1495).jpg
Pneumonia-Viral,Pneumonia-Viral (381).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (381).jpg
Pneumonia-Viral,Pneumonia-Viral (110).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (110).jpg
Pneumonia-Viral,Pneumonia-Viral (1116).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1116).jpg
Pneumonia-Viral,Pneumonia-Viral (493).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (493).jpg
Pneumonia-Viral,Pneumonia-Viral (948).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (948).jpg
Pneumonia-Viral,Pneumonia-Viral (509).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (509).jpg
Pneumonia-Viral,Pneumonia-Viral (1305).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1305).jpg
Pneumonia-Viral,Pneumonia-Viral (1481).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1481).jpg
Pneumonia-Viral,Pneumonia-Viral (1598).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1598).jpg
Pneumonia-Viral,Pneumonia-Viral (26).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (26).jpg
Pneumonia-Viral,Pneumonia-Viral (1163).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1163).jpg
Pneumonia-Viral,Pneumonia-Viral (1410).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1410).jpg
Pneumonia-Viral,Pneumonia-Viral (515).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (515).jpg
Pneumonia-Viral,Pneumonia-Viral (1201).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1201).jpg
Pneumonia-Viral,Pneumonia-Viral (361).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (361).jpg
Pneumonia-Viral,Pneumonia-Viral (355).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (355).jpg
Pneumonia-Viral,Pneumonia-Viral (422).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (422).jpg
Pneumonia-Viral,Pneumonia-Viral (1257).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1257).jpg
Pneumonia-Viral,Pneumonia-Viral (1293).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1293).jpg
Pneumonia-Viral,Pneumonia-Viral (6).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (6).jpg
Pneumonia-Viral,Pneumonia-Viral (547).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (547).jpg
Pneumonia-Viral,Pneumonia-Viral (591).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (591).jpg
Pneumonia-Viral,Pneumonia-Viral (541).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (541).jpg
Pneumonia-Viral,Pneumonia-Viral (187).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (187).jpg
Pneumonia-Viral,Pneumonia-Viral (213).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (213).jpg
Pneumonia-Viral,Pneumonia-Viral (93).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (93).jpg
Pneumonia-Viral,Pneumonia-Viral (65).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (65).jpg
Pneumonia-Viral,Pneumonia-Viral (54).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (54).jpg
Pneumonia-Viral,Pneumonia-Viral (793).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (793).jpg
Pneumonia-Viral,Pneumonia-Viral (1656).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1656).jpg
Pneumonia-Viral,Pneumonia-Viral (1509).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1509).jpg
Pneumonia-Viral,Pneumonia-Viral (728).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (728).jpg
Pneumonia-Viral,Pneumonia-Viral (1244).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1244).jpg
Pneumonia-Viral,Pneumonia-Viral (13).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (13).jpg
Pneumonia-Viral,Pneumonia-Viral (557).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (557).jpg
Pneumonia-Viral,Pneumonia-Viral (944).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (944).jpg
Pneumonia-Viral,Pneumonia-Viral (400).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (400).jpg
Pneumonia-Viral,Pneumonia-Viral (989).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (989).jpg
Pneumonia-Viral,Pneumonia-Viral (1460).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1460).jpg
Pneumonia-Viral,Pneumonia-Viral (1608).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1608).jpg
Pneumonia-Viral,Pneumonia-Viral (704).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (704).jpg
Pneumonia-Viral,Pneumonia-Viral (1604).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1604).jpg
Pneumonia-Viral,Pneumonia-Viral (577).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (577).jpg
Pneumonia-Viral,Pneumonia-Viral (1276).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1276).jpg
Pneumonia-Viral,Pneumonia-Viral (1599).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1599).jpg
Pneumonia-Viral,Pneumonia-Viral (476).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (476).jpg
Pneumonia-Viral,Pneumonia-Viral (134).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (134).jpg
Pneumonia-Viral,Pneumonia-Viral (578).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (578).jpg
Pneumonia-Viral,Pneumonia-Viral (1085).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1085).jpg
Pneumonia-Viral,Pneumonia-Viral (1239).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1239).jpg
Pneumonia-Viral,Pneumonia-Viral (1326).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1326).jpg
Pneumonia-Viral,Pneumonia-Viral (1345).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1345).jpg
Pneumonia-Viral,Pneumonia-Viral (162).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (162).jpg
Pneumonia-Viral,Pneumonia-Viral (1127).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1127).jpg
Pneumonia-Viral,Pneumonia-Viral (901).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (901).jpg
Pneumonia-Viral,Pneumonia-Viral (256).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (256).jpg
Pneumonia-Viral,Pneumonia-Viral (177).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (177).jpg
Pneumonia-Viral,Pneumonia-Viral (799).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (799).jpg
Pneumonia-Viral,Pneumonia-Viral (209).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (209).jpg
Pneumonia-Viral,Pneumonia-Viral (1432).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1432).jpg
Pneumonia-Viral,Pneumonia-Viral (1168).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1168).jpg
Pneumonia-Viral,Pneumonia-Viral (680).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (680).jpg
Pneumonia-Viral,Pneumonia-Viral (356).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (356).jpg
Pneumonia-Viral,Pneumonia-Viral (1126).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1126).jpg
Pneumonia-Viral,Pneumonia-Viral (410).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (410).jpg
Pneumonia-Viral,Pneumonia-Viral (846).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (846).jpg
Pneumonia-Viral,Pneumonia-Viral (700).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (700).jpg
Pneumonia-Viral,Pneumonia-Viral (1644).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1644).jpg
Pneumonia-Viral,Pneumonia-Viral (225).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (225).jpg
Pneumonia-Viral,Pneumonia-Viral (540).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (540).jpg
Pneumonia-Viral,Pneumonia-Viral (882).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (882).jpg
Pneumonia-Viral,Pneumonia-Viral (470).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (470).jpg
Pneumonia-Viral,Pneumonia-Viral (60).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (60).jpg
Pneumonia-Viral,Pneumonia-Viral (960).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (960).jpg
Pneumonia-Viral,Pneumonia-Viral (533).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (533).jpg
Pneumonia-Viral,Pneumonia-Viral (980).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (980).jpg
Pneumonia-Viral,Pneumonia-Viral (185).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (185).jpg
Pneumonia-Viral,Pneumonia-Viral (1194).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1194).jpg
Pneumonia-Viral,Pneumonia-Viral (780).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (780).jpg
Pneumonia-Viral,Pneumonia-Viral (567).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (567).jpg
Pneumonia-Viral,Pneumonia-Viral (408).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (408).jpg
Pneumonia-Viral,Pneumonia-Viral (735).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (735).jpg
Pneumonia-Viral,Pneumonia-Viral (433).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (433).jpg
Pneumonia-Viral,Pneumonia-Viral (295).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (295).jpg
Pneumonia-Viral,Pneumonia-Viral (915).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (915).jpg
Pneumonia-Viral,Pneumonia-Viral (906).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (906).jpg
Pneumonia-Viral,Pneumonia-Viral (880).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (880).jpg
Pneumonia-Viral,Pneumonia-Viral (1474).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1474).jpg
Pneumonia-Viral,Pneumonia-Viral (1510).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1510).jpg
Pneumonia-Viral,Pneumonia-Viral (347).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (347).jpg
Pneumonia-Viral,Pneumonia-Viral (1459).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1459).jpg
Pneumonia-Viral,Pneumonia-Viral (639).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (639).jpg
Pneumonia-Viral,Pneumonia-Viral (772).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (772).jpg
Pneumonia-Viral,Pneumonia-Viral (7).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (7).jpg
Pneumonia-Viral,Pneumonia-Viral (1384).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1384).jpg
Pneumonia-Viral,Pneumonia-Viral (1597).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1597).jpg
Pneumonia-Viral,Pneumonia-Viral (535).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (535).jpg
Pneumonia-Viral,Pneumonia-Viral (635).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (635).jpg
Pneumonia-Viral,Pneumonia-Viral (159).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (159).jpg
Pneumonia-Viral,Pneumonia-Viral (40).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (40).jpg
Pneumonia-Viral,Pneumonia-Viral (354).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (354).jpg
Pneumonia-Viral,Pneumonia-Viral (345).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (345).jpg
Pneumonia-Viral,Pneumonia-Viral (1475).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1475).jpg
Pneumonia-Viral,Pneumonia-Viral (1538).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1538).jpg
Pneumonia-Viral,Pneumonia-Viral (946).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (946).jpg
Pneumonia-Viral,Pneumonia-Viral (277).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (277).jpg
Pneumonia-Viral,Pneumonia-Viral (290).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (290).jpg
Pneumonia-Viral,Pneumonia-Viral (1430).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (1430).jpg
Pneumonia-Viral,Pneumonia-Viral (885).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (885).jpg
Pneumonia-Viral,Pneumonia-Viral (377).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (377).jpg
Pneumonia-Viral,Pneumonia-Viral (126).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (126).jpg
Pneumonia-Viral,Pneumonia-Viral (496).jpg,CuratedDB_train_test/Pneumonia-Viral/Pneumonia-Viral (496).jpg
